dataset,window_tag,hidden_tag,group_mode,ranking,split,metric,n_groups,removed_groups,remaining_groups,remaining_pct,value
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,12,18,0.6,38.053717942124266
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,12,18,0.6,0.6213611364364624
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,12,18,0.6,29.39027976989746
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,12,18,0.6,42.621427235257066
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,12,18,0.6,0.5768131017684937
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,13,17,0.5666666666666667,28.467557907104492
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,13,17,0.5666666666666667,38.3264560888184
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,13,17,0.5666666666666667,0.6159141063690186
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,13,17,0.5666666666666667,29.63536262512207
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,13,17,0.5666666666666667,42.99779132227317
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,13,17,0.5666666666666667,0.5693062543869019
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,14,16,0.5333333333333333,28.550739288330078
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,14,16,0.5333333333333333,38.5407150783428
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,14,16,0.5333333333333333,0.6116077303886414
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,14,16,0.5333333333333333,29.772953033447266
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,14,16,0.5333333333333333,43.24587199185533
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,14,16,0.5333333333333333,0.5643220543861389
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,15,15,0.5,28.867563247680664
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,15,15,0.5,38.856060750303165
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,15,15,0.5,0.6052259802818298
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,15,15,0.5,29.92938232421875
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,15,15,0.5,43.35928490981632
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,15,15,0.5,0.5620338916778564
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,16,14,0.4666666666666667,28.874969482421875
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,16,14,0.4666666666666667,38.86205917800403
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,16,14,0.4666666666666667,0.6051040887832642
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,16,14,0.4666666666666667,29.96209716796875
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,16,14,0.4666666666666667,43.3807210969415
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,16,14,0.4666666666666667,0.5616008043289185
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,17,13,0.43333333333333335,29.462255477905273
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,17,13,0.43333333333333335,39.35093510642409
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,17,13,0.43333333333333335,0.5951061844825745
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,17,13,0.43333333333333335,30.32142448425293
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,17,13,0.43333333333333335,43.57975245706141
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,17,13,0.43333333333333335,0.5575687885284424
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,18,12,0.4,29.571001052856445
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,18,12,0.4,39.59999734897797
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,18,12,0.4,0.5899646282196045
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,18,12,0.4,30.526063919067383
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,18,12,0.4,43.827325638877966
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,18,12,0.4,0.552527666091919
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,19,11,0.36666666666666664,29.250415802001953
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,19,11,0.36666666666666664,39.347085219039734
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,19,11,0.36666666666666664,0.595185399055481
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,19,11,0.36666666666666664,30.33827781677246
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,19,11,0.36666666666666664,43.72555539196658
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,19,11,0.36666666666666664,0.5546033382415771
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,20,10,0.3333333333333333,29.29751205444336
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,20,10,0.3333333333333333,39.33526485894607
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,20,10,0.3333333333333333,0.5954285860061646
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,20,10,0.3333333333333333,30.007104873657227
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,20,10,0.3333333333333333,43.26416489275145
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,20,10,0.3333333333333333,0.5639533996582031
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,21,9,0.3,29.31414794921875
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,21,9,0.3,39.37018509747414
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,21,9,0.3,0.5947099328041077
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,21,9,0.3,30.127065658569336
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,21,9,0.3,43.45867711068686
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,21,9,0.3,0.5600237250328064
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,22,8,0.26666666666666666,30.541833877563477
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,22,8,0.26666666666666666,40.701367524437984
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,22,8,0.26666666666666666,0.566839337348938
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,22,8,0.26666666666666666,31.172260284423828
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,22,8,0.26666666666666666,44.772642065652796
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,22,8,0.26666666666666666,0.5330163240432739
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,23,7,0.23333333333333334,30.436187744140625
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,23,7,0.23333333333333334,40.57823329789168
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,23,7,0.23333333333333334,0.5694562196731567
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,23,7,0.23333333333333334,31.161216735839844
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,23,7,0.23333333333333334,44.64551267213551
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,23,7,0.23333333333333334,0.5356644988059998
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,24,6,0.2,30.36648178100586
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,24,6,0.2,40.43924781288439
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,24,6,0.2,0.5724005103111267
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,24,6,0.2,31.087276458740234
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,24,6,0.2,44.500142643732055
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,24,6,0.2,0.5386834144592285
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,25,5,0.16666666666666666,30.50271224975586
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,25,5,0.16666666666666666,40.558376860936505
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,25,5,0.16666666666666666,0.5698775053024292
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,25,5,0.16666666666666666,31.12122917175293
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,25,5,0.16666666666666666,44.40158617090371
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,25,5,0.16666666666666666,0.540724515914917
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,26,4,0.13333333333333333,31.7766056060791
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,26,4,0.13333333333333333,42.039979344443665
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,26,4,0.13333333333333333,0.5378786325454712
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,26,4,0.13333333333333333,32.17601013183594
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,26,4,0.13333333333333333,45.66383995347823
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,26,4,0.13333333333333333,0.5142406821250916
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,27,3,0.1,32.37870407104492
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,27,3,0.1,42.16568301615367
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,27,3,0.1,0.5351109504699707
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,27,3,0.1,32.981937408447266
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,27,3,0.1,46.05608365674262
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,27,3,0.1,0.5058597326278687
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,28,2,0.06666666666666667,32.68229675292969
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,28,2,0.06666666666666667,42.87298134369565
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,28,2,0.06666666666666667,0.5193837881088257
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,28,2,0.06666666666666667,33.38450241088867
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,28,2,0.06666666666666667,46.880484054201595
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,28,2,0.06666666666666667,0.4880112409591675
FD002,W30_step1,h10_10,windows,randomavg,train,mae,30,29,1,0.03333333333333333,35.58115768432617
FD002,W30_step1,h10_10,windows,randomavg,train,rmse,30,29,1,0.03333333333333333,46.46359041631415
FD002,W30_step1,h10_10,windows,randomavg,train,r2,30,29,1,0.03333333333333333,0.4355096220970154
FD002,W30_step1,h10_10,windows,randomavg,val,mae,30,29,1,0.03333333333333333,36.11711120605469
FD002,W30_step1,h10_10,windows,randomavg,val,rmse,30,29,1,0.03333333333333333,50.062658493038754
FD002,W30_step1,h10_10,windows,randomavg,val,r2,30,29,1,0.03333333333333333,0.41614627838134766
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,0,30,1.0,27.803604125976562
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,0,30,1.0,37.56583576338429
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,0,30,1.0,0.6310078501701355
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,0,30,1.0,29.405241012573242
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,0,30,1.0,42.78794060629846
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,0,30,1.0,0.5735000371932983
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,1,29,0.9666666666666667,27.84054183959961
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,1,29,0.9666666666666667,37.63334041175291
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,1,29,0.9666666666666667,0.6296805143356323
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,1,29,0.9666666666666667,29.47472381591797
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,1,29,0.9666666666666667,42.931559189179964
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,1,29,0.9666666666666667,0.5706321001052856
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,2,28,0.9333333333333333,27.917089462280273
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,2,28,0.9333333333333333,37.68414747215498
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,2,28,0.9333333333333333,0.6286799311637878
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,2,28,0.9333333333333333,29.42631721496582
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,2,28,0.9333333333333333,43.01655153606211
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,2,28,0.9333333333333333,0.5689303874969482
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,3,27,0.9,27.94062614440918
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,3,27,0.9,37.7159148685936
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,3,27,0.9,0.6280536651611328
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,3,27,0.9,29.67758560180664
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,3,27,0.9,43.175089796157344
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,3,27,0.9,0.5657470226287842
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,4,26,0.8666666666666667,27.890933990478516
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,4,26,0.8666666666666667,37.69433369843205
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,4,26,0.8666666666666667,0.6284791827201843
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,4,26,0.8666666666666667,29.496971130371094
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,4,26,0.8666666666666667,42.90533103986758
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,4,26,0.8666666666666667,0.5711565613746643
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,5,25,0.8333333333333334,27.943008422851562
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,5,25,0.8333333333333334,37.6857201201803
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,5,25,0.8333333333333334,0.6286489367485046
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,5,25,0.8333333333333334,29.400379180908203
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,5,25,0.8333333333333334,42.843492146835295
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,5,25,0.8333333333333334,0.5723918676376343
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,6,24,0.8,27.88382339477539
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,6,24,0.8,37.718664237164305
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,6,24,0.8,0.6279994249343872
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,6,24,0.8,29.568403244018555
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,6,24,0.8,43.04664955703217
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,6,24,0.8,0.5683269500732422
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,7,23,0.7666666666666667,27.824934005737305
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,7,23,0.7666666666666667,37.706569724527114
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,7,23,0.7666666666666667,0.6282379627227783
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,7,23,0.7666666666666667,29.13165283203125
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,7,23,0.7666666666666667,42.59384314232296
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,7,23,0.7666666666666667,0.5773606300354004
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,8,22,0.7333333333333333,27.883882522583008
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,8,22,0.7333333333333333,37.689109755214766
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,8,22,0.7333333333333333,0.6285821199417114
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,8,22,0.7333333333333333,29.245756149291992
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,8,22,0.7333333333333333,42.63269868387776
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,8,22,0.7333333333333333,0.5765892267227173
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,9,21,0.7,27.881275177001953
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,9,21,0.7,37.68129191976023
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,9,21,0.7,0.6287361979484558
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,9,21,0.7,29.19101333618164
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,9,21,0.7,42.58438314100604
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,9,21,0.7,0.5775483846664429
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,10,20,0.6666666666666666,27.847286224365234
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,10,20,0.6666666666666666,37.68532979862655
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,10,20,0.6666666666666666,0.6286566257476807
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,10,20,0.6666666666666666,29.2629451751709
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,10,20,0.6666666666666666,42.5272244490037
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,10,20,0.6666666666666666,0.5786817073822021
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,11,19,0.6333333333333333,27.908308029174805
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,11,19,0.6333333333333333,37.75993408455995
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,11,19,0.6333333333333333,0.6271848678588867
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,11,19,0.6333333333333333,29.007593154907227
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,11,19,0.6333333333333333,42.25724125492059
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,11,19,0.6333333333333333,0.5840141773223877
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,12,18,0.6,27.971744537353516
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,12,18,0.6,37.779235432745494
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,12,18,0.6,0.6268036365509033
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,12,18,0.6,29.10514259338379
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,12,18,0.6,42.27034400642932
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,12,18,0.6,0.583756148815155
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,13,17,0.5666666666666667,28.0006103515625
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,13,17,0.5666666666666667,37.768537201535224
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,13,17,0.5666666666666667,0.6270149946212769
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,13,17,0.5666666666666667,28.944923400878906
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,13,17,0.5666666666666667,42.2111449941689
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,13,17,0.5666666666666667,0.5849212408065796
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,14,16,0.5333333333333333,27.967937469482422
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,14,16,0.5333333333333333,37.775398249265685
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,14,16,0.5333333333333333,0.6268794536590576
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,14,16,0.5333333333333333,28.94422721862793
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,14,16,0.5333333333333333,42.33244487000337
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,14,16,0.5333333333333333,0.5825322270393372
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,15,15,0.5,27.59088706970215
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,15,15,0.5,37.45256113989402
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,15,15,0.5,0.6332297325134277
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,15,15,0.5,28.752477645874023
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,15,15,0.5,41.949428084320324
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,15,15,0.5,0.5900523662567139
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,16,14,0.4666666666666667,27.815832138061523
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,16,14,0.4666666666666667,37.740236346015706
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,16,14,0.4666666666666667,0.6275737285614014
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,16,14,0.4666666666666667,28.90146255493164
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,16,14,0.4666666666666667,42.18001525039361
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,16,14,0.4666666666666667,0.5855332016944885
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,17,13,0.43333333333333335,27.827478408813477
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,17,13,0.43333333333333335,37.70999309336403
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,17,13,0.43333333333333335,0.628170371055603
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,17,13,0.43333333333333335,28.776229858398438
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,17,13,0.43333333333333335,42.10788349631293
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,17,13,0.43333333333333335,0.5869495868682861
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,18,12,0.4,28.0456600189209
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,18,12,0.4,37.912369727047036
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,18,12,0.4,0.6241687536239624
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,18,12,0.4,28.904949188232422
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,18,12,0.4,42.13828581985671
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,18,12,0.4,0.5863528847694397
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,19,11,0.36666666666666664,27.638233184814453
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,19,11,0.36666666666666664,37.53959010425277
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,19,11,0.36666666666666664,0.6315232515335083
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,19,11,0.36666666666666664,28.704797744750977
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,19,11,0.36666666666666664,41.99208648243663
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,19,11,0.36666666666666664,0.589218258857727
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,20,10,0.3333333333333333,27.611438751220703
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,20,10,0.3333333333333333,37.58331727382094
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,20,10,0.3333333333333333,0.6306643486022949
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,20,10,0.3333333333333333,28.837308883666992
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,20,10,0.3333333333333333,42.206481551545345
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,20,10,0.3333333333333333,0.5850129127502441
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,21,9,0.3,27.609128952026367
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,21,9,0.3,37.50778402284901
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,21,9,0.3,0.6321473717689514
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,21,9,0.3,28.71773338317871
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,21,9,0.3,42.048240931455
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,21,9,0.3,0.588118851184845
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,22,8,0.26666666666666666,27.456119537353516
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,22,8,0.26666666666666666,37.41616605722552
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,22,8,0.26666666666666666,0.6339422464370728
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,22,8,0.26666666666666666,28.574731826782227
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,22,8,0.26666666666666666,41.9351160136481
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,22,8,0.26666666666666666,0.59033203125
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,23,7,0.23333333333333334,27.643169403076172
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,23,7,0.23333333333333334,37.496824409812525
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,23,7,0.23333333333333334,0.6323623061180115
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,23,7,0.23333333333333334,28.608814239501953
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,23,7,0.23333333333333334,41.90749526253851
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,23,7,0.23333333333333334,0.5908715724945068
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,24,6,0.2,27.618375778198242
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,24,6,0.2,37.55546029083188
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,24,6,0.2,0.6312116384506226
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,24,6,0.2,28.85745620727539
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,24,6,0.2,42.26090691087553
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,24,6,0.2,0.5839419960975647
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,25,5,0.16666666666666666,27.693843841552734
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,25,5,0.16666666666666666,37.63417564870808
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,25,5,0.16666666666666666,0.6296640634536743
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,25,5,0.16666666666666666,28.881610870361328
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,25,5,0.16666666666666666,42.115862209022566
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,25,5,0.16666666666666666,0.5867930054664612
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,26,4,0.13333333333333333,27.92351722717285
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,26,4,0.13333333333333333,37.94607251014672
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,26,4,0.13333333333333333,0.6235002279281616
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,26,4,0.13333333333333333,29.1629638671875
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,26,4,0.13333333333333333,42.637749250315885
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,26,4,0.13333333333333333,0.5764888525009155
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,27,3,0.1,28.59322738647461
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,27,3,0.1,38.55444133026781
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,27,3,0.1,0.611331045627594
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,27,3,0.1,29.722187042236328
FD002,W30_step1,h10_10,windows,timetrust,val,rmse,30,27,3,0.1,43.11934264295941
FD002,W30_step1,h10_10,windows,timetrust,val,r2,30,27,3,0.1,0.5668677091598511
FD002,W30_step1,h10_10,windows,timetrust,train,mae,30,28,2,0.06666666666666667,28.448949813842773
FD002,W30_step1,h10_10,windows,timetrust,train,rmse,30,28,2,0.06666666666666667,38.64556238674112
FD002,W30_step1,h10_10,windows,timetrust,train,r2,30,28,2,0.06666666666666667,0.6094917058944702
FD002,W30_step1,h10_10,windows,timetrust,val,mae,30,28,2,0.06666666666666667,29.987974166870117
