dataset,window_tag,hidden,mode,bin,draw_source,draw,repeat,run_status,out_dir,iter_file,iter_idx,n0_value,selected_groups_json,selected_count,selected_key
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_020.json,20,10,"[""14"", ""18"", ""2"", ""20"", ""23"", ""27"", ""29"", ""3"", ""4"", ""8""]",10,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_021.json,21,9,"[""14"", ""2"", ""20"", ""23"", ""27"", ""29"", ""3"", ""4"", ""8""]",9,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_022.json,22,8,"[""14"", ""20"", ""23"", ""27"", ""29"", ""3"", ""4"", ""8""]",8,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_023.json,23,7,"[""14"", ""20"", ""27"", ""29"", ""3"", ""4"", ""8""]",7,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_024.json,24,6,"[""14"", ""20"", ""27"", ""29"", ""3"", ""4""]",6,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_025.json,25,5,"[""14"", ""27"", ""29"", ""3"", ""4""]",5,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_026.json,26,4,"[""14"", ""29"", ""3"", ""4""]",4,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_027.json,27,3,"[""14"", ""29"", ""4""]",3,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_028.json,28,2,"[""14"", ""29""]",2,selected_windows
FD001,W30_step1,10 10,windows,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10/windows/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10_10/windows__mlp_transfer__capped_slack0.000/iter_029.json,29,1,"[""29""]",1,selected_windows
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_001.json,1,14,"[""1"", ""10"", ""11"", ""12"", ""13"", ""15"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",14,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_002.json,2,13,"[""1"", ""10"", ""11"", ""12"", ""13"", ""15"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",13,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_003.json,3,12,"[""1"", ""10"", ""11"", ""12"", ""13"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",12,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_004.json,4,11,"[""1"", ""10"", ""12"", ""13"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",11,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_005.json,5,10,"[""1"", ""10"", ""12"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",10,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_006.json,6,9,"[""1"", ""10"", ""12"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",9,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_007.json,7,8,"[""1"", ""12"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",8,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_008.json,8,7,"[""1"", ""12"", ""5"", ""6"", ""7"", ""8"", ""9""]",7,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_009.json,9,6,"[""1"", ""12"", ""5"", ""6"", ""7"", ""8""]",6,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_010.json,10,5,"[""1"", ""12"", ""5"", ""6"", ""8""]",5,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_011.json,11,4,"[""1"", ""12"", ""5"", ""8""]",4,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_012.json,12,3,"[""1"", ""12"", ""5""]",3,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_013.json,13,2,"[""1"", ""12""]",2,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_014.json,14,1,"[""12""]",1,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_001.json,1,14,"[""1"", ""10"", ""11"", ""12"", ""14"", ""15"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",14,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_002.json,2,13,"[""1"", ""10"", ""11"", ""12"", ""14"", ""15"", ""2"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",13,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_003.json,3,12,"[""1"", ""10"", ""11"", ""12"", ""15"", ""2"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",12,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_004.json,4,11,"[""1"", ""10"", ""11"", ""12"", ""15"", ""2"", ""5"", ""6"", ""7"", ""8"", ""9""]",11,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_005.json,5,10,"[""1"", ""10"", ""12"", ""15"", ""2"", ""5"", ""6"", ""7"", ""8"", ""9""]",10,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_006.json,6,9,"[""1"", ""10"", ""15"", ""2"", ""5"", ""6"", ""7"", ""8"", ""9""]",9,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_007.json,7,8,"[""1"", ""10"", ""2"", ""5"", ""6"", ""7"", ""8"", ""9""]",8,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_008.json,8,7,"[""1"", ""10"", ""5"", ""6"", ""7"", ""8"", ""9""]",7,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_009.json,9,6,"[""1"", ""10"", ""5"", ""6"", ""7"", ""8""]",6,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_010.json,10,5,"[""1"", ""10"", ""5"", ""7"", ""8""]",5,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_011.json,11,4,"[""1"", ""5"", ""7"", ""8""]",4,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_012.json,12,3,"[""1"", ""5"", ""7""]",3,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_013.json,13,2,"[""1"", ""5""]",2,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,1,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_014.json,14,1,"[""5""]",1,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,2,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_001.json,1,14,"[""1"", ""10"", ""11"", ""12"", ""14"", ""15"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",14,selected_sensors
FD001,W30_step1,10 10 10,sensors,low,train,2,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10_10_10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD001/W30_step1/h10_10_10/sensors__mlp_transfer__capped_slack0.000/iter_002.json,2,13,"[""1"", ""10"", ""11"", ""12"", ""15"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",13,selected_sensors
