dataset,window_tag,hidden_tag,group_mode,method,random_trial,n_groups,n_points,retention_auc,retention_auc_20_80,retention_auc_20_80_raw,retention_at_20,retention_at_80,mae_auc,mae_auc_20_80,mae_auc_20_80_raw,mae_at_20,mae_at_80,rmse_auc,rmse_auc_20_80,rmse_auc_20_80_raw,rmse_at_20,rmse_at_80,partial_auc_lo,partial_auc_hi,mae_full,rmse_full,mae_empty,rmse_empty,mask_value,ranking_file,ablation_ranking_split
FD003,W30_step1,h10_10_10,sensors,random_permutation,11,16,17,0.5085388930209231,0.4754429597501576,0.2852657758500946,0.20427678967283747,0.8693076953843328,70.05921059846878,72.88275733788807,43.72965440273285,96.01703033447265,39.280577850341786,97.39824640750885,102.18096690177916,61.3085801410675,124.5691421508789,60.82616271972654,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,12,16,17,0.34977746721257214,0.28260445194182376,0.16956267116509427,0.1300897931997799,0.5114591434647562,83.603784263134,89.33458347320556,53.600750083923344,102.34622039794921,69.81007232666015,110.94572484493256,119.06145362854001,71.43687217712402,133.1673614501953,93.38955688476562,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,13,16,17,0.4952275425002299,0.4863044376364496,0.2917826625818698,0.14593958730814033,0.9096007206581862,71.19485527276993,71.95612111886342,43.17367267131806,100.99401092529297,35.84301834106445,92.65788495540619,93.61420564651489,56.16852338790894,129.7184326171875,47.8975372314453,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,14,16,17,0.43329820692725146,0.3798467324408333,0.2279080394645,0.13626427764236138,0.8653885564593492,76.47829514741898,81.03845470746359,48.62307282447816,101.81945037841797,39.614935302734374,100.83758223056793,105.00524454911549,63.0031467294693,130.94559326171876,62.73549270629883,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,15,16,17,0.637727415234119,0.7031609229836917,0.42189655379021507,0.21730170313467667,0.8868457591298875,59.0376198887825,53.45522503852844,32.07313502311707,94.90582275390625,37.78433532714844,80.40019381046295,73.74658017953234,44.24794810771942,127.79820098876952,50.735713958740234,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,16,16,17,0.7196626047687378,0.8170514976998611,0.4902308986199167,0.33119701395361967,0.9005355639641485,52.047400414943695,43.738763554890944,26.24325813293457,85.18895721435547,36.61640319824219,70.50262892246246,60.754687794049566,36.452812676429744,109.20350799560546,49.43246231079102,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,17,16,17,0.5078302200383549,0.5261614805325924,0.3156968883195555,-0.010679577333875447,0.8472939781879412,70.11967033147812,68.5557570139567,41.13345420837402,114.35581970214844,41.15865631103516,91.26413881778717,88.70298519929248,53.2217911195755,142.3463165283203,57.82951889038087,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,18,16,17,0.6534139694560439,0.7195257443748435,0.4317154466249062,0.2735697206233319,0.8802298887630474,57.69933706521988,52.05907652378081,31.235445914268492,90.10537261962891,38.348761749267574,75.53351986408234,67.47297954559326,40.48378772735596,117.85188751220703,50.76059265136718,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,19,16,17,0.4572067541483219,0.42477954411315405,0.25486772646789246,0.1524301790840422,0.8312460580761376,74.43856114149094,77.205056420962,46.323033852577204,100.44027252197266,42.52776870727538,97.40137040615082,101.10963560740151,60.66578136444092,126.97382202148437,58.9304962158203,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,20,16,17,0.6105797428826609,0.6544084120071155,0.39264504720426935,0.35650296738515547,0.8015928418519206,61.35369664430618,57.614497184753404,34.56869831085205,83.0300048828125,45.057603454589845,81.79039990901947,76.24615106582641,45.74769063949585,112.13144989013672,59.70400543212891,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,21,16,17,0.7261795504665853,0.8108239162652559,0.48649434975915357,0.44389027986717644,0.9671292371538527,51.49141365289688,44.27006349166234,26.56203809499741,75.57464294433593,30.935029983520508,68.9472576379776,60.36029792626697,36.21617875576019,95.60761413574218,43.13545761108398,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,22,16,17,0.5826837924690701,0.6198209349611263,0.37189256097667583,0.1835666798743217,0.9344941195008325,63.73361200094223,60.56529350280761,36.33917610168457,97.78389282226563,33.7192626953125,81.75793159008026,77.15283532937367,46.29170119762421,121.01813354492187,45.83498916625977,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,23,16,17,0.3076294282654086,0.20083919377844706,0.12050351626706825,0.11948740944124733,0.6277623000376648,87.19960242509842,96.31030542055764,57.786183252334595,103.25075225830078,59.887783813476545,114.32208621501923,123.96734658877054,74.38040795326233,132.54999694824218,88.70553436279295,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,24,16,17,0.656545006422104,0.699446608906073,0.41966796534364387,0.4871270166760078,0.861772298582013,57.43221575021744,53.772108062108344,32.26326483726501,71.88594360351561,39.92345275878906,84.5027893781662,81.26708033879596,48.760248203277584,102.37310333251952,63.362092590332026,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,25,16,17,0.5213668181612194,0.5266847536570386,0.3160108521942232,0.1783588678970168,0.9082522744527608,68.9648088812828,68.51111448605855,41.106668691635136,98.22819213867187,35.95805969238281,90.14935791492462,88.8658707777659,53.31952246665955,126.77982177734376,50.26156158447266,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,26,16,17,0.5747945134377922,0.5501204104898634,0.33007224629391807,0.36877336551580464,0.8309922457434936,64.40667802095413,66.51172465483347,39.90703479290009,81.98316802978516,42.54942245483397,89.0849312543869,94.09122700691222,56.45473620414734,104.43134155273438,63.92303314208982,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,27,16,17,0.48003796607426424,0.474168840511943,0.28450130430716586,0.23137844165961624,0.8177605139525354,72.49073892831802,72.99145755767822,43.79487453460693,93.70487976074219,43.678274536132804,96.53186166286469,97.79936173756916,58.6796170425415,116.9274398803711,63.08525238037109,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,28,16,17,0.673697915519716,0.74157321466401,0.4449439287984061,0.6194773153439155,0.707634041731793,55.968832314014435,50.178118451436355,30.106871070861818,60.59460906982422,53.07360534667969,80.25091683864594,74.59981649716694,44.75988989830017,83.1278793334961,78.25059051513672,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,29,16,17,0.5124662458359612,0.4825668100691739,0.2895400860415044,0.1599838816380679,0.9352473739082363,69.7241523861885,72.27499310970306,43.36499586582184,99.79583587646485,33.65499954223632,94.15306007862091,98.63261717160542,59.179570302963256,126.49304962158203,51.420431518554665,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,30,16,17,0.5318087943610147,0.5251760540616751,0.3151056324370051,0.17402318592918156,0.8166830769339457,68.07396203279495,68.63982769648233,41.1838966178894,98.59808654785157,43.770195007324226,94.46497523784637,95.80727848211923,57.484367089271544,130.44745483398438,66.08276443481446,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,31,16,17,0.6074011935146666,0.679414426639659,0.40764865598379546,0.24135259920547047,0.8690542407605643,61.62487143278122,55.48113383452097,33.288680300712585,92.85394439697265,39.30220108032226,79.55147469043732,70.34175705909729,42.20505423545838,115.49025421142578,56.59530944824218,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,32,16,17,0.6117662590309474,0.6478773912102419,0.3887264347261452,0.45784543314531784,0.7481350836594987,61.25247019529343,58.171684749921155,34.9030108499527,74.38407287597656,49.6182991027832,81.44073283672333,78.53573662439982,47.12144197463989,92.84004516601563,67.05482330322263,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,33,16,17,0.5057943381380864,0.4768562633255406,0.2861137579953244,0.24423462384486022,0.9205549379239842,70.29335957765579,72.76218274434406,43.65730964660644,92.60806732177734,34.908470153808594,96.94012892246246,100.25177383422852,60.151064300537115,125.68236541748047,54.94078826904297,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,34,16,17,0.6612981413547432,0.7182719536202422,0.43096317217214536,0.44783044313132003,0.9172636585600819,57.026706755161285,52.16604243914286,31.29962546348572,75.23849182128906,35.18926239013671,73.43972361087799,66.3668561220169,39.820113673210145,93.8435073852539,49.1130027770996,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,35,16,17,0.4770737080768272,0.47402423390440285,0.28441454034264174,0.14400338070658278,0.6825785918258024,72.74363166093826,73.00379452705383,43.8022767162323,101.15919647216796,55.21118621826171,94.53375017642975,92.81642201741536,55.68985321044922,128.72576904296875,82.16570739746093,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,36,16,17,0.5942500085402994,0.6325866657995206,0.3795519994797124,0.36551490594123365,0.8964449304615064,62.74685174226761,59.47619783083597,35.68571869850159,82.26116027832032,36.96539154052735,86.3776866197586,81.83658394813537,49.101950368881226,114.23582458496094,58.191259765625006,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,37,16,17,0.4635642776636003,0.47150067622254627,0.2829004057335278,0.018731246413549344,0.8281701820543673,73.89617532491684,73.2190893491109,43.93145360946655,111.84666442871094,42.79018402099609,99.32234609127045,100.0715541521708,60.042932491302494,138.94109191894532,66.19440917968748,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,38,16,17,0.6877767555842995,0.7384452960995953,0.4430671776597572,0.4800865011602847,0.94056451066063,54.76771003007889,50.44497372309366,30.266984233856203,72.48659820556641,33.20137329101562,74.54453837871552,70.33555425802865,42.2013325548172,95.32245025634765,49.396454620361325,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,39,16,17,0.4219571616066771,0.3574261664847307,0.21445569989083843,0.3239757660285267,0.6639241991641641,77.44584518671036,82.95124306678771,49.770745840072635,85.8050308227539,56.80266723632812,104.3948096036911,110.5893328666687,66.35359972000123,116.7584945678711,83.53510284423827,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,40,16,17,0.44592628878204177,0.45356289171869896,0.2721377350312194,0.2122637313314812,0.6041646300549097,75.40094286203384,74.7494336525599,44.849660191535946,95.33563232421875,61.900995635986334,100.55649626255035,100.23068784077962,60.13841270446778,120.8001937866211,87.24698028564454,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,41,16,17,0.6445405844026276,0.660202151588332,0.39612129095299925,0.5318893639536005,0.8620371372907456,58.45636111497879,57.120210035641975,34.27212602138519,68.0670883178711,39.90085830688477,78.0899807214737,75.7699538707733,45.46197232246399,86.95513000488282,55.92064208984375,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,42,16,17,0.7027583648208434,0.7760240472921538,0.4656144283752924,0.5820227904820197,0.7819515572308156,53.48956888914108,47.23897981643676,28.34338788986206,63.79000473022461,46.733280181884766,70.91729986667633,61.723462510108945,37.03407750606537,81.6357421875,67.97523422241211,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,43,16,17,0.5668434611577682,0.6152031627493483,0.369121897649609,0.06105902708417345,0.9218482075353566,65.08501416444778,60.95925416151681,36.57555249691009,108.23551177978516,34.798136138916014,83.51686704158783,77.03786259492237,46.222717556953434,137.11045837402344,48.291117095947264,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,44,16,17,0.6087712785919219,0.651665721868099,0.3909994331208595,0.3270013928960046,0.6639241991641641,61.50798398256302,57.84848707516987,34.70909224510193,85.54690246582031,56.80266723632812,89.67773854732513,87.7732226371765,52.66393358230591,113.14162139892578,83.53510284423827,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,45,16,17,0.5322864097667848,0.5469122561479033,0.32814735368874204,0.18605218422516825,0.963264259823988,68.03321474790573,66.78542516231535,40.07125509738922,97.57184448242188,31.26476669311523,90.50793707370758,89.02109727064767,53.41265836238861,124.34129943847657,48.132820892333974,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,46,16,17,0.5214462393126928,0.49278568287067753,0.2956714097224066,0.3600280989264464,0.7219734458840464,68.95803314447403,71.40318010648092,42.84190806388855,82.72926177978516,51.850253295898426,94.66964638233185,99.43451162974037,59.660706977844235,104.25592651367188,77.10822753906248,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,47,16,17,0.5898024967174063,0.6587168061906409,0.3952300837143846,0.3115060346269793,0.8104262657936573,63.126286804676056,57.24693080584208,34.34815848350525,86.8688735961914,44.30398864746094,83.6079169511795,76.10554744402567,45.66332846641541,107.9734893798828,62.41334991455078,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,48,16,17,0.4470991169766374,0.46361905821617305,0.27817143492970386,0.08411640463858094,0.5720847347044299,75.30088418722153,73.89150177637735,44.33490106582642,106.26839447021484,64.63786010742189,104.3172174692154,105.99011149406432,63.594066896438605,134.13516387939453,93.79484558105469,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,sensors,random_permutation,49,16,17,0.6326534601537241,0.7352574827237978,0.4411544896342787,0.32451227568551494,0.748525871663311,59.47049933671951,50.71693886121113,30.430163316726684,85.75925903320312,49.58495941162111,83.54119074344635,72.95692546367644,43.774155278205875,113.83741607666015,78.83130111694338,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,fulltrust_agg_selection,-1,30,31,0.7694101718975218,0.7871590861461316,0.47229545168767906,0.7209531170874377,0.9646782606522182,47.803236039479565,46.28900501463148,27.77340300877889,51.93730163574219,31.144132614135742,60.79670302073161,57.37545755174423,34.42527453104655,62.695350646972656,44.35486602783203,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,
FD003,W30_step1,h10_10_10,windows,timetrust_selection,-1,30,31,-0.1998952199906977,-0.4561293749934901,-0.2736776249960941,-0.08705319450681683,-0.20764392120379946,130.4985646883647,152.3589276207818,91.4153565724691,120.8715591430664,131.15963745117188,169.68546098073327,197.93541717529294,118.76125030517578,150.13844299316406,169.33824157714844,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_timetrust_selection.json,
FD003,W30_step1,h10_10_10,windows,weights,-1,30,31,0.6790499983333003,0.6963954644164015,0.417837278649841,0.5339988983908042,0.9724207798362011,55.51222467422486,54.0324134296841,32.41944805781046,67.88711547851562,30.48358726501465,71.51466299692788,68.41912852393257,41.05147711435955,83.0926284790039,45.55800247192383,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_weights.json,
FD003,W30_step1,h10_10_10,windows,group_ablation,-1,30,31,0.6273290203181846,0.5868466039686969,0.3521079623812182,0.29516991741686976,0.9512073691784306,59.92474864323934,63.37846586439343,38.027079518636064,88.2625732421875,32.29338836669922,81.46737880706785,86.87300300598143,52.12380180358887,109.52484130859375,51.436195373535156,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_group_ablation_masking.json,train
FD003,W30_step1,h10_10_10,windows,random_permutation,0,30,31,0.6555494008514201,0.6976413451782367,0.41858480710694207,0.3043227932699132,0.9866734440574954,57.51715485254924,53.92612234751383,32.3556734085083,87.48170471191406,29.267635345458984,78.31227817535401,74.44772413041855,44.668634478251136,112.97003173828125,44.91733932495117,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,1,30,31,0.6021130045859097,0.6435119159123611,0.38610714954741676,0.24137470561397922,0.9699850953889962,62.07602802912395,58.54412094751993,35.126472568511964,92.85205841064453,30.69138526916504,85.83277250925701,83.02081129286024,49.81248677571615,122.53784942626953,43.83824920654297,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,2,30,31,0.4051476002582151,0.3840550496173385,0.23043302977040314,0.1963421987081299,0.596120991539492,78.87993625005086,80.67942629920111,48.407655779520674,96.69396209716797,62.58723068237305,107.38830267588297,110.85211541917589,66.51126925150554,128.6140594482422,87.99535369873047,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,3,30,31,0.6388856059163199,0.701692323050095,0.42101539383005704,0.2571734546657992,0.9740379816625463,58.93880999883016,53.580517186058884,32.148310311635335,91.50420379638672,30.345617294311523,77.66860027313233,70.0927448272705,42.055646896362305,122.01770782470703,44.309608459472656,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,4,30,31,0.39395489848509035,0.3297650165186109,0.19785900991116656,-0.04936275169877622,0.9784901157548157,79.83483050664267,85.31112665600244,51.186675993601476,117.65603637695312,29.965787887573242,106.56683572133382,113.33247587415904,67.99948552449544,146.98580932617188,45.06977844238281,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,5,30,31,0.593943790134051,0.6359460235589699,0.381567614135382,0.2101522652663497,0.8387676652013049,62.77297646204631,59.18959755367701,35.51375853220621,95.5157699584961,41.886070251464844,87.17352657318115,83.98795318603514,50.39277191162109,127.3137435913086,65.86210632324219,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,6,30,31,0.5942141763112617,0.6432689651364732,0.385961379081884,0.11917285814153561,0.9229807853771116,62.749908733367924,58.564848052130785,35.13890883127848,103.277587890625,34.70151138305664,84.31491629282633,79.20055124494763,47.52033074696859,133.9188232421875,47.11931228637695,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,7,30,31,0.6678921664684998,0.7153530163437012,0.42921180980622076,0.2912399488556792,0.9922816261651165,56.46414403915405,52.415068679385705,31.449041207631428,88.59785461425781,28.7891788482666,74.28354714711506,67.93216323852538,40.759297943115236,113.134033203125,45.95356750488281,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,8,30,31,0.537741418185873,0.5472456591711231,0.3283473955026739,0.1680098672204775,0.9872601760406103,67.5678261121114,66.75698121388753,40.05418872833252,99.1111068725586,29.217578887939453,93.45295505523683,93.87100124359131,56.32260074615479,130.58145141601562,47.91713333129883,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,9,30,31,0.6441682990301328,0.6778672444936861,0.4067203466962117,0.19955236758450218,0.9651652142158604,58.48812227249145,55.613130145602746,33.36787808736165,96.42008972167969,31.102588653564453,77.20777479807536,73.499146355523,44.0994878133138,126.73583221435547,44.18391418457031,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,10,30,31,0.617340505977565,0.669431469362313,0.4016588816173879,0.2188782155764285,0.9046706517372992,60.77690884272258,56.332819938659654,33.7996919631958,94.77132415771484,36.26362228393555,81.40389130910238,75.36617194281683,45.219703165690106,125.65591430664062,49.578651428222656,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,11,30,31,0.5395184592423488,0.5779342227481337,0.34676053364888026,0.28613079298625005,0.42072242392655645,67.41621961593628,64.1388168334961,38.48329010009766,89.03373718261719,77.55118560791016,92.49830366770426,89.57519022623697,53.74511413574219,114.421142578125,104.35931396484375,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,12,30,31,0.6939619773946919,0.7832898976636888,0.46997393859821335,0.5837008028172078,0.9445518825536238,54.24002396265665,46.61910099453395,27.971460596720377,63.646846771240234,32.8611946105957,69.70278809865316,58.56379911634656,35.13827946980794,78.31541442871094,46.02679443359375,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,13,30,31,0.610363870559973,0.6500884041466616,0.390053042487997,0.4235850786303354,0.9326311001352117,61.37211357752482,57.98305437299939,34.78983262379964,77.30696105957031,33.878204345703125,83.3397221247355,79.92031754387749,47.9521905263265,96.79366302490234,55.67198944091797,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,14,30,31,0.6525962592162108,0.7162960679753579,0.42977764078521485,0.3695370560796525,0.9856933664521077,57.769099203745526,52.33461316426593,31.400767898559565,81.91801452636719,29.35124969482422,76.44004065195718,67.9790844387478,40.78745066324869,102.49351501464844,43.192955017089844,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,15,30,31,0.6993781868367561,0.7686105215311194,0.4611663129186717,0.5864756399920401,0.8817590405496769,53.77794542312622,47.87145741780598,28.72287445068359,63.41011428833008,38.21830368041992,69.85940214792886,61.08462068769666,36.650772412618004,77.8770523071289,53.94369125366211,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,16,30,31,0.42554573426092307,0.3347536288441374,0.20085217730648247,0.20015609073920562,0.9381990176375292,77.1396896680196,84.88552814059784,50.931316884358715,96.36858367919922,33.40318298339844,104.36132106781005,114.91996818118622,68.95198090871175,127.7314682006836,54.67463302612305,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,17,30,31,0.5284597768255817,0.5264668852908791,0.3158801311745275,0.0862465609924597,0.9794407270915803,68.35968014399211,68.52970170974731,41.11782102584839,106.08666229248047,29.884687423706055,93.74397932688396,94.91809336344399,56.9508560180664,136.4494171142578,48.68354797363281,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,18,30,31,0.6313061878202765,0.6688196617386133,0.40129179704316803,0.3140712544007414,0.8994862428631769,59.585440540313726,56.38501569959851,33.83100941975911,86.6500244140625,36.70592498779297,80.50963929494223,77.01301426357692,46.20780855814616,116.36214447021484,50.776519775390625,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,19,30,31,0.5138542506840046,0.5447136305580598,0.3268281783348359,0.4646564963028217,0.632907817014293,69.60573612848918,66.9729987250434,40.183799235026044,73.80299377441406,59.44879913330078,95.93569316864016,95.0249065823025,57.01494394938151,91.6153564453125,84.72718811035156,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,20,30,31,0.4452320879646665,0.432282861229532,0.25936971673771925,0.13452259312732595,0.996322752759383,75.4601679166158,76.56491835912067,45.938951015472405,101.9680404663086,28.444414138793945,102.59407215118408,105.09002304077146,63.054013824462885,134.13365173339844,46.11109924316406,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,21,30,31,0.3267849801441392,0.18605605766579078,0.11163363459947448,0.20904730254978687,0.6378950388707703,85.56536550521851,97.57151402367485,58.542908414204916,95.61003875732422,59.023319244384766,113.49265664418537,128.17762989468045,76.90657793680828,127.93221282958984,84.86923217773438,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
FD003,W30_step1,h10_10_10,windows,random_permutation,22,30,31,0.67743122556881,0.7527872085611339,0.45167232513668043,0.4895010768266778,0.965722345789524,55.65032866795858,49.22140767839219,29.53284460703532,71.68340301513672,31.055057525634766,73.26206963857014,63.94767824808756,38.368606948852545,88.36937713623047,50.60588836669922,0.2,0.8,28.130693435668945,44.13840103149414,113.4447021484375,144.68069458007812,0.0,,
